,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,prefix,word,sep,full_count
1159,maxi - mura,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,0.0,3.0,0.0,2,1,0.0,1.0,0.0,0.0,2.0,1,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,2,2,2,0,1,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,maxi,mura,TIRET,94.0
1160,maxi - procès,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,6,1,9,6,6,12,4,3,4,2,7,6,1,0,1,3,0,12,4,10,maxi,procès,TIRET,109.0
1161,méga - compagnies,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,10,19,4,3,1,2,1,0,2,0,0,0,1,5,0,1,1,0,0,0,0,méga,compagnies,TIRET,64.0
1162,méga - concert,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,3,1,1,1,7,4,4,2,1,5,0,1,4,4,3,0,7,3,1,1,méga,concert,TIRET,59.0
1163,méga - concerts,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,3,2,1,0,5,3,3,3,0,2,1,5,1,0,2,5,3,2,méga,concerts,TIRET,49.0
1164,méga - côlon,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,1,0,,,,,,,9,3,0,1,2,1,14,1,2,3,2,2,2,0,0,5,5,2,2,4,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,2,0,0,5,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,méga,côlon,TIRET,87.0
1165,méga - entreprise,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,1,0,0,0,1,1,0,2,0,3,0,2,0,0,2,2,7,2,2,1,2,3,1,3,1,méga,entreprise,TIRET,46.0
1166,méga - entreprises,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,2,1,0,2,2,0,1,9,5,3,1,2,2,2,1,1,3,1,1,0,14,8,41,28,23,12,12,11,5,6,5,3,méga,entreprises,TIRET,214.0
1167,méga - fusion,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,7,13,8,8,3,2,2,1,2,0,1,méga,fusion,TIRET,57.0
1168,méga - fusions,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,2,1,9,10,41,45,25,18,19,7,12,5,9,2,3,méga,fusions,TIRET,217.0
1169,méga - groupes,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,3,1,2,1,1,6,7,3,7,6,4,1,3,0,1,0,0,méga,groupes,TIRET,52.0
1170,méga - machine,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,8,16,1,3,7,8,4,4,12,5,5,4,4,8,3,4,5,8,18,16,8,6,8,9,3,2,78,14,22,5,5,27,13,13,13,méga,machine,TIRET,378.0
1171,méga - machines,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,3,2,6,1,0,0,0,2,1,2,2,1,3,2,2,0,0,2,0,2,2,18,2,0,0,1,1,3,4,21,méga,machines,TIRET,89.0
1172,méga - octet,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,32,6,5,3,2,4,4,2,8,7,6,5,9,11,7,5,1,8,2,3,1,1,méga,octet,TIRET,155.0
1173,méga - octets,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,1,0,0,0,0,7,4,12,17,30,11,29,13,68,43,25,28,26,16,22,26,30,52,16,19,20,34,41,27,28,45,18,40,9,18,méga,octets,TIRET,785.0
1174,méga - ordinateur,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,1,12,3,0,0,1,0,13,0,1,2,1,1,0,4,0,0,1,1,0,0,4,3,1,2,1,méga,ordinateur,TIRET,64.0
1175,méga - projet,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,3,7,5,1,14,13,1,6,9,3,2,5,7,10,8,2,9,10,8,10,25,16,20,17,2,méga,projet,TIRET,227.0
1176,méga - projets,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,14,11,18,10,18,12,22,15,14,8,11,22,7,25,24,22,21,17,20,26,32,22,17,23,27,39,18,10,méga,projets,TIRET,530.0
1177,méga - spiléon,,,,,,,,,,,,,,,,,,,,,,,1.0,21,4,9,1,2,5.0,4,,,,,6,,1,,,,,,,,6,1,,,,,,,,,,,1,2,,,,1,2,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,0,,0,1,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,méga,spiléon,TIRET,83.0
1178,méga - structure,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,1,0,2,0,0,4,0,1,1,6,2,10,4,2,1,1,6,4,1,0,3,3,1,3,2,1,3,1,1,méga,structure,TIRET,74.0
1179,méga - structures,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,3,0,2,0,0,1,0,0,3,3,4,6,1,1,2,3,3,5,3,11,1,4,1,2,2,4,0,6,3,4,3,4,1,2,6,3,2,méga,structures,TIRET,106.0
1180,méga - système,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,1,13,1,0,1,0,11,4,2,0,0,5,0,2,1,2,4,31,0,méga,système,TIRET,87.0
1181,méga - systèmes,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,0,0,2,0,1,1,0,2,1,0,0,1,2,3,2,0,2,0,3,2,5,2,0,1,0,2,0,0,0,méga,systèmes,TIRET,44.0
1182,méga - tchad,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,8,1,13,4,15,34,38,16,11,27,19,36,28,8,8,13,43,14,9,5,23,30,6,9,3,méga,tchad,TIRET,428.0
1183,méga - uretère,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,2,13,2,3,0,1,3,7,1,15,4,7,6,5,9,0,1,0,0,0,0,2,1,0,0,8,9,0,3,4,2,5,6,3,1,3,3,31,24,29,1,5,13,5,4,10,8,0,9,37,2,7,1,0,2,3,1,1,0,0,1,0,0,0,3,0,0,16,0,0,2,1,9,2,6,0,13,22,10,11,7,3,14,4,4,méga,uretère,TIRET,450.0
1184,méga - uretères,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,2,4,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,0,1,1,1,35,10,6,2,1,4,1,2,4,4,1,4,12,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0,2,2,3,5,8,0,1,1,1,0,méga,uretères,TIRET,145.0
1185,méga - électron,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,4,2,0,39,1,0,0,0,0,0,2,0,0,3,0,0,3,5,0,0,3,0,0,1,0,0,1,1,2,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,1,méga,électron,TIRET,86.0
1186,méga - évolution,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,6,0,8,0,4,0,1,0,2,0,0,2,3,1,2,0,1,0,0,0,2,0,0,0,1,1,1,0,0,1,6,0,2,1,0,1,0,1,0,31,1,2,2,10,2,0,0,1,0,2,2,0,0,2,0,1,0,0,méga,évolution,TIRET,120.0
1187,méga - œsophage,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0.0,0,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,0,,,,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,5,5,4,5,3,3,1,1,16,4,5,33,3,4,4,4,21,33,18,2,14,2,0,0,0,0,2,3,4,0,5,9,9,6,2,6,0,55,1,5,10,4,2,2,5,5,19,10,13,3,7,4,2,18,6,33,5,2,0,1,0,0,0,0,0,0,6,1,0,3,1,9,1,0,1,2,0,0,7,5,3,5,8,2,5,5,20,17,6,méga,œsophage,TIRET,555.0
1188,super - actif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,2,4,0,2,1,3,0,2,1,1,1,1,6,1,1,0,1,0,0,1,1,0,1,0,0,2,2,1,1,super,actif,TIRET,51.0
1189,super - administration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,1,0,5,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,7,2,1,12,13,3,4,5,0,1,1,5,8,3,4,0,1,1,2,3,1,1,2,3,3,0,10,2,2,3,5,2,3,3,0,0,1,0,0,2,6,0,1,1,0,1,0,super,administration,TIRET,153.0
1190,super - agence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,1,0,2,2,0,3,6,0,1,0,3,0,0,0,2,1,0,0,1,4,1,2,1,3,1,6,1,0,1,1,0,12,0,1,0,0,2,0,super,agence,TIRET,68.0
1191,super - agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,2,0,0,0,2,1,0,0,0,0,2,5,3,3,1,1,0,1,1,0,1,0,0,4,0,2,4,1,9,2,0,0,0,1,2,1,1,2,5,1,0,0,2,2,0,3,6,0,6,4,super,agent,TIRET,88.0
